id,serialisation,count
781,"['&', ['G', ['|', ['!', ['&', ['!', 'InspiratoryPauseButton'], ['X', 'InspiratoryPauseButton']]], ['X', ['&', ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', ['&', ['!', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['&', ['X', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]]], ['->', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd'], ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]], ['->', 'InspiratoryPauseButton', ['&', ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', ['&', ['!', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['&', ['X', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]]], ['->', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd'], ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]",1
782,"['G', ['|', ['!', ['&', ['!', 'InspiratoryPauseButton'], ['X', 'InspiratoryPauseButton']]], ['X', ['&', ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', ['&', ['!', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['&', ['X', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]]], ['->', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd'], ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]]",1
783,"['->', 'InspiratoryPauseButton', ['&', ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', ['&', ['!', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['&', ['X', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]]], ['->', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd'], ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]",1
784,"['|', ['!', ['&', ['!', 'InspiratoryPauseButton'], ['X', 'InspiratoryPauseButton']]], ['X', ['&', ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', ['&', ['!', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['&', ['X', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]]], ['->', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd'], ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]",1
785,"['!', ['&', ['!', 'InspiratoryPauseButton'], ['X', 'InspiratoryPauseButton']]]",1
786,"['X', ['&', ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', ['&', ['!', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['&', ['X', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd']], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]]]]]], ['->', ['|', 'PCVInspiratoryPhaseEnd', 'PSVInspiratoryPhaseEnd'], ['|', ['G', '[0,40]', ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'InspiratoryPauseButton', ['X', ['!', 'InspiratoryPauseButton']]], ['->', 'InspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]",1
787,"['&', ['!', 'InspiratoryPauseButton'], ['X', 'InspiratoryPauseButton']]",1
788,"['X', 'InspiratoryPauseButton']",1
789,"['F', 'logO2SensorUse']",1
790,logO2SensorUse,1
791,"['F', ['&', 'measureO2_PRC_', 'displayO2_PRC_']]",1
792,"['&', 'measureO2_PRC_', 'displayO2_PRC_']",1
793,measureO2_PRC_,1
794,displayO2_PRC_,1
795,"['&', ['G', ['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['F', 'loadLastParams']]]], ['->', 'resumeVentilation', ['F', 'loadLastParams']]]",1
796,"['G', ['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['F', 'loadLastParams']]]]",1
797,"['->', 'resumeVentilation', ['F', 'loadLastParams']]",1
798,"['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['F', 'loadLastParams']]]",1
799,"['X', ['F', 'loadLastParams']]",1
