serialisation,size,count,shrinking_power
"['X', ['U', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]], ['|', 'inspiratoryPause', ['!', 'inspiratoryPauseButton']]]]",16,2,32
"['&', ['!', 'inspiratoryPauseButton'], ['&', ['X', 'inspiratoryPauseButton'], ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]]]]",16,2,32
"['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PSVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PSVMode', 'inspiratoryPauseButton']]]]]]]",16,2,32
"['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'patientBreathingRequest'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",16,2,32
"['&', ['!', ['>', 'dropPAW', 'ITS_PCV']], ['&', ['X', ['>', 'dropPAW', 'ITS_PCV']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",16,2,32
"['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",16,2,32
"['&', ['X', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",16,2,32
"['&', ['X', ['>', 'dropPAW', 'ITS_PSV']], ['!', ['&', ['&', 'PSVMode', 'expiratoryPhase'], ['X', ['!', ['&', 'PSVMode', 'expiratoryPhase']]]]]]",15,2,30
"['&', ['X', ['&', ['>=', 'ADCRetries', '5'], ['|', 'ADCConnFailure', 'ADCError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]",15,2,30
"['&', ['X', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]",15,2,30
"['->', 'PCVMode', ['&', ['=', 'breathingCycleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]",15,2,30
"['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]",15,2,30
"['&', ['&', ['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']], ['|', 'testFl2Pass', 'testFl2Skip']], ['|', 'testPSExpPass', 'testPSExpSkip']]",15,2,30
"['->', ['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]], ['X', ['X', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]",15,2,30
"['&', ['!', ['|', ['>=', 'P_insp', 'MaxP_insp'], ['>=', 'inspClock', 'inspiratoryTime']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",15,2,30
"['V', ['|', ['&', 'inspiratoryPhase', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], 'inspiratoryPhase']",15,2,30
"['|', ['G', '[0,40]', ['!', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]], ['G', ['!', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]]]",14,2,28
"['&', ['!', ['!', 'RMButton']], ['&', ['X', ['!', 'RMButton']], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]]",14,2,28
"['&', ['X', ['&', ['&', 'expiratoryPauseButton', 'ExpiratoryPhaseEnd'], ['!', 'patientBreathingRequest']]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",14,2,28
"['|', ['G', '[0,40]', ['!', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]], ['G', ['!', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]]]",14,2,28
"['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'OutOfServiceWarning'], 'FailSafeMode']]]",14,2,28
"['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['&', ['&', ['&', 'initStart', 'checkCommsSensors'], 'checkCommsValves'], 'checkCommsGUI']]",14,2,28
"['|', ['G', '[0,10]', ['!', ['&', ['!', 'RM'], 'expirationPhaseStart']]], ['G', ['!', ['&', ['!', 'RM'], 'expirationPhaseStart']]]]",14,2,28
"['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']",13,2,26
"['&', ['=', 'breathingCycleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]",13,2,26
"['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PCVMode', 'RMButton'], ['X', ['!', ['&', 'PCVMode', 'RMButton']]]]]]",13,2,26
"['&', ['X', 'expiratoryPauseButton'], ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]]]",13,2,26
"['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PCVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PCVMode', 'inspiratoryPauseButton']]]]]]",13,2,26
"['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PSVMode', 'RMButton'], ['X', ['!', ['&', 'PSVMode', 'RMButton']]]]]]",13,2,26
"['|', ['&', 'inspiratoryPhase', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]",13,2,26
"['&', ['X', 'inspiratoryPauseButton'], ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]]]",13,2,26
"['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PSVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PSVMode', 'inspiratoryPauseButton']]]]]]",13,2,26
"['&', ['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",13,2,26
"['&', ['!', 'BreathingCycleStart'], ['&', ['X', 'BreathingCycleStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",12,2,24
"['&', ['!', 'stopVentilation'], ['&', ['X', 'stopVentilation'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",12,2,24
"['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]]",12,2,24
"['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]",12,2,24
"['&', ['!', 'selfTestFail'], ['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]",12,2,24
"['&', ['!', 'RMButton'], ['&', ['X', 'RMButton'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",12,2,24
"['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPowerSwitchPass', 'testPowerSwitchFail'], 'testPowerSwitchSkip']]",12,2,24
"['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]",12,2,24
"['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]",12,2,24
"['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPSExpPass', 'testPSExpFail'], 'testPSExpSkip']]",12,2,24
"['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testFl2Pass', 'testFl2Fail'], 'testFl2Skip']]",12,2,24
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]",12,2,24
"['&', ['!', 'PCVModeSelected'], ['&', ['X', 'PCVModeSelected'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]",12,2,24
"['&', ['!', 'stopVentilation'], ['&', ['X', 'stopVentilation'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",12,2,24
"['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]",12,2,24
"['&', ['!', 'initDone'], ['&', ['X', 'initDone'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]",12,2,24
"['&', ['|', ['G', '[0,700]', ['!', 'monitorInhaleTrigger']], ['G', ['!', 'monitorInhaleTrigger']]], ['F', '[0,701]', 'monitorInhaleTrigger']]",12,2,24
"['G', ['|', ['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'PCVMode'], 'PSVMode'], 'FailSafeMode']]",12,2,24
"['&', ['!', 'BreathingCycleStart'], ['&', ['X', 'BreathingCycleStart'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",12,2,24
"['&', ['!', 'SelfTestFail'], ['&', ['X', 'SelfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]",12,2,24
"['&', ['X', ['&', 'inspiratoryPhaseEnd', 'PSVModeSelected']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",11,2,22
"['&', ['X', ['>=', 'expClock', 'apneaLagTime']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",11,2,22
"['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass']",11,2,22
"['&', ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPSV']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",11,2,22
"['&', ['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']], ['|', 'testFl2Pass', 'testFl2Skip']]",11,2,22
"['&', ['X', ['<', 'Fl1', 'ExpiratoryTriggerSensitivity']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",11,2,22
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]",11,2,22
"['&', ['X', ['|', 'selfTestPassed', 'GUIResumeRequest']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",11,2,22
"['&', ['!', 'inspiratoryPhase'], ['!', ['|', ['>=', 'P_insp', 'MaxP_insp'], ['>=', 'inspClock', 'inspiratoryTime']]]]",11,2,22
"['|', ['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'PCVMode'], 'PSVMode'], 'FailSafeMode']",11,2,22
"['&', ['X', ['>', 'dropPAW', 'ITS_PCV']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",11,2,22
"['U', ['!', ['&', 'FinalState', ['X', ['!', 'FinalState']]]], ['&', 'parametersStored', 'off']]",10,2,20
"['&', ['X', ['!', 'RMButton']], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]",10,2,20
"['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]]",10,2,20
"['->', 'PSVModeSelected', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], 'confirmPSVParameters']]",10,2,20
"['!', ['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'PCVMode'], 'PSVMode']]",10,2,20
"['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['&', 'checkCommsSensors', 'checkCommsValves']]",10,2,20
"['&', ['X', 'BreathingCycleStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",9,2,18
"['&', ['X', 'stopVentilation'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",9,2,18
"['&', 'initStart', ['|', 'initDone', ['&', ['&', 'initFail', 'OutOfServiceWarning'], 'FailSafeMode']]]",9,2,18
"['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]",9,2,18
"['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass']",9,2,18
"['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",9,2,18
"['&', ['X', 'RMButton'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",9,2,18
"['V', 'buttonUnPressOr60Seconds', ['|', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], 'buttonUnPressOr60Seconds']]",9,2,18
"['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]]",9,2,18
"['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], 'confirmPSVParameters']]",9,2,18
"['&', ['X', 'PCVModeSelected'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]",9,2,18
"['&', ['X', 'stopVentilation'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",9,2,18
"['&', ['X', 'PSVModeSelected'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]",9,2,18
"['&', ['X', 'initDone'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]",9,2,18
"['&', ['X', 'BreathingCycleStart'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",9,2,18
"['X', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]]",9,2,18
"['!', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]]",9,2,18
"['&', ['X', 'SelfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",9,2,18
"['X', ['&', ['>=', 'ADCRetries', '5'], ['|', 'ADCConnFailure', 'ADCError']]]",8,2,16
"['!', ['&', ['>=', 'ADCRetries', '5'], ['|', 'ADCConnFailure', 'ADCError']]]",8,2,16
"['X', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]]",8,2,16
"['!', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]]",8,2,16
"['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]",8,2,16
"['->', ['>', 'P_insp', 'MaxP_insp'], ['X', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]",8,2,16
"['|', ['G', '[0,700]', ['!', 'monitorInhaleTrigger']], ['G', ['!', 'monitorInhaleTrigger']]]",8,2,16
"['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'defaultParamsLoaded']",8,2,16
"['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'checkCommsGUI']",8,2,16
"['G', '[0,40]', ['!', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]]",7,2,14
"['X', ['&', ['&', 'expiratoryPauseButton', 'ExpiratoryPhaseEnd'], ['!', 'patientBreathingRequest']]]",7,2,14
"['!', ['&', ['&', 'expiratoryPauseButton', 'ExpiratoryPhaseEnd'], ['!', 'patientBreathingRequest']]]",7,2,14
"['G', '[0,40]', ['!', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]]",7,2,14
"['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass']",7,2,14
"['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]",7,2,14
"['|', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], 'buttonUnPressOr60Seconds']",7,2,14
"['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']]",7,2,14
"['&', ['&', ['&', 'initStart', 'checkCommsSensors'], 'checkCommsValves'], 'checkCommsGUI']",7,2,14
"['G', '[0,10]', ['!', ['&', ['!', 'RM'], 'expirationPhaseStart']]]",7,2,14
"['&', 'inspiratoryPhase', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]",7,2,14
"['!', ['&', 'FinalState', ['X', ['!', 'FinalState']]]]",6,2,12
"['G', ['!', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]]",6,2,12
"['F', '[0,41]', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]",6,2,12
"['G', ['!', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]]",6,2,12
"['F', '[0,41]', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]",6,2,12
"['G', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]",6,2,12
"['X', ['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']]",6,2,12
"['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]]",6,2,12
"['G', ['!', ['&', ['!', 'RM'], 'expirationPhaseStart']]]",6,2,12
"['F', '[0,11]', ['&', ['!', 'RM'], 'expirationPhaseStart']]",6,2,12
"['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]]",6,2,12
"['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]]",6,2,12
"['!', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]]",6,2,12
"['&', 'FinalState', ['X', ['!', 'FinalState']]]",5,2,10
"['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass']",5,2,10
"['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']",5,2,10
"['|', ['|', 'testPowerSwitchPass', 'testPowerSwitchFail'], 'testPowerSwitchSkip']",5,2,10
"['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]",5,2,10
"['=', 'breathingCycleTime', ['/', '1', 'RR_PCV']]",5,2,10
"['G', '[0,15]', ['!', ['!', 'resumeVentilation']]]",5,2,10
"['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']",5,2,10
"['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']",5,2,10
"['&', ['!', 'powerFailure'], ['X', 'powerFailure']]",5,2,10
"['|', ['|', 'testPSExpPass', 'testPSExpFail'], 'testPSExpSkip']",5,2,10
"['&', ['!', 'apnea'], ['X', 'apnea']]",5,2,10
"['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']]",5,2,10
"['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']",5,2,10
"['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']]",5,2,10
"['&', ['&', 'initStart', 'checkCommsSensors'], 'checkCommsValves']",5,2,10
"['|', ['|', 'testFl2Pass', 'testFl2Fail'], 'testFl2Skip']",5,2,10
"['X', ['X', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]",5,2,10
"['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]",5,2,10
"['&', ['!', 'RM'], ['X', 'RM']]",5,2,10
"['X', ['&', 'inspiratoryPhaseEnd', 'PSVModeSelected']]",4,2,8
"['!', ['&', 'inspiratoryPhaseEnd', 'PSVModeSelected']]",4,2,8
"['X', ['>', 'dropPAW', 'ITS_PSV']]",4,2,8
"['!', ['>', 'dropPAW', 'ITS_PSV']]",4,2,8
"['X', ['>=', 'expClock', 'apneaLagTime']]",4,2,8
"['!', ['>=', 'expClock', 'apneaLagTime']]",4,2,8
"['G', '[0,120]', ['!', 'off']]",4,2,8
"['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPSV']]",4,2,8
"['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPSV']]",4,2,8
"['G', ['!', ['!', 'resumeVentilation']]]",4,2,8
"['F', '[0,16]', ['!', 'resumeVentilation']]",4,2,8
"['F', ['|', 'newPatient', 'resumeVentilation']]",4,2,8
"['X', ['&', 'ventilating', 'highPriorityAlarm']]",4,2,8
"['X', ['>', 'P_insp', 'MaxP_insp']]",4,2,8
"['!', ['>', 'P_insp', 'MaxP_insp']]",4,2,8
"['X', ['<', 'Fl1', 'ExpiratoryTriggerSensitivity']]",4,2,8
"['!', ['<', 'Fl1', 'ExpiratoryTriggerSensitivity']]",4,2,8
"['X', ['|', 'selfTestPassed', 'GUIResumeRequest']]",4,2,8
"['!', ['|', 'selfTestPassed', 'GUIResumeRequest']]",4,2,8
"['G', '[0,700]', ['!', 'monitorInhaleTrigger']]",4,2,8
"['X', ['>', 'dropPAW', 'ITS_PCV']]",4,2,8
"['!', ['>', 'dropPAW', 'ITS_PCV']]",4,2,8
"['X', ['!', 'FinalState']]",3,2,6
"['&', 'parametersStored', 'off']",3,2,6
"['G', ['!', 'StartUpMode']]",3,2,6
"['X', ['!', 'RMButton']]",3,2,6
"['!', ['!', 'RMButton']]",3,2,6
"['G', ['!', 'off']]",3,2,6
"['&', 'testPowerSwitchPass', 'testLeaksPass']",3,2,6
"['&', 'patientAttributesEntered', 'SelfTestMode']",3,2,6
"['|', 'testLeaksPass', 'testLeaksFail']",3,2,6
"['|', 'testPowerSwitchPass', 'testPowerSwitchFail']",3,2,6
"['/', '1', 'RR_PCV']",3,2,6
"['|', 'testAlarmsPass', 'testAlarmsFail']",3,2,6
"['|', 'testOxygenSensorPass', 'testOxygenSensorFail']",3,2,6
"['X', ['X', 'patientSafe']]",3,2,6
"['|', 'newPatient', 'resumeVentilation']",3,2,6
"['|', 'testPSExpPass', 'testPSExpFail']",3,2,6
"['|', 'breathingCycleDone', 'patientBreathingRequest']",3,2,6
"['->', 'enableLeakCompensation', 'leakCompensation']",3,2,6
"['|', 'testLeaksPass', 'testLeaksSkip']",3,2,6
"['|', 'testPowerSwitchPass', 'testPowerSwitchSkip']",3,2,6
"['|', 'testFl2Pass', 'testFl2Skip']",3,2,6
"['|', 'testPSExpPass', 'testPSExpSkip']",3,2,6
"['|', 'testOxygenSensorPass', 'testOxygenSensorSkip']",3,2,6
"['|', 'testAlarmsPass', 'testAlarmsSkip']",3,2,6
"['&', 'startMonitoring', 'startReportingHealthParams']",3,2,6
"['&', 'ventilating', 'highPriorityAlarm']",3,2,6
"['&', 'initStart', 'checkCommsSensors']",3,2,6
"['|', 'testFl2Pass', 'testFl2Fail']",3,2,6
"['G', ['!', 'monitorInhaleTrigger']]",3,2,6
"['F', '[0,701]', 'monitorInhaleTrigger']",3,2,6
"['&', 'checkCommsSensors', 'checkCommsValves']",3,2,6
"['X', 'loadLastParams']",2,2,4
"['X', 'selfTestFail']",2,2,4
"['!', 'selfTestFail']",2,2,4
"['X', 'logPreUseCheck']",2,2,4
"['X', 'leakCompensationActive']",2,2,4
"['X', 'RMButton']",2,2,4
"['X', 'breathingTimerReset']",2,2,4
"['X', 'logPowerSupply']",2,2,4
"['X', 'logPatientChange']",2,2,4
"['X', 'powerFailure']",2,2,4
"['!', 'powerFailure']",2,2,4
"['X', 'logAlarmSettings']",2,2,4
"['X', 'logVentilatorSettings']",2,2,4
"['X', 'apneaAlarm']",2,2,4
"['!', 'leakCompensation']",2,2,4
"['X', 'resumeVentilation']",2,2,4
"['X', 'selfTestPassed']",2,2,4
"['!', 'selfTestPassed']",2,2,4
"['X', 'paramAlarm_V']",2,2,4
"['!', 'newPatient']",2,2,4
"['X', 'PCVModeSelected']",2,2,4
"['!', 'PCVModeSelected']",2,2,4
"['X', 'expiratoryPhaseEnd']",2,2,4
"['!', 'expiratoryPhaseEnd']",2,2,4
"['X', 'expiratoryPauseButton']",2,2,4
"['X', 'initDone']",2,2,4
"['!', 'initDone']",2,2,4
"['!', 'inspiratoryPhase']",2,2,4
"['X', 'SelfTestFail']",2,2,4
"['!', 'SelfTestFail']",2,2,4
